id,trim,subTrim,condition,isOneOwner,mileage,year,color,displacement,fuel,state,region,soundSystem,wheelType,wheelSize,featureCount,price,miles1K
46348,550,unsp,CPO,t,36852,2011,Black,5.5 L,Gasoline,TX,WSC,Harman Kardon,Alloy,unsp,81,52888,36.852
46349,550,unsp,Used,f,18467,2011,Black,5.5 L,Gasoline,FL,SoA,Harman Kardon,unsp,unsp,32,59991,18.467
46352,550,unsp,Used,f,43041,2011,Black,5.5 L,Gasoline,GA,SoA,Harman Kardon,unsp,unsp,45,45391,43.041
46358,550,unsp,CPO,f,24965,2011,White,5.5 L,Gasoline,FL,SoA,Harman Kardon,Alloy,unsp,58,53991,24.965
46450,550,unsp,Used,f,41664,2011,Gray,5.5 L,Gasoline,VA,SoA,unsp,Alloy,unsp,55,45999,41.664
46452,550,unsp,CPO,t,38295,2011,Black,5.5 L,Gasoline,IL,ENC,Premium,Alloy,unsp,74,49995,38.295
46453,550,unsp,Used,f,14530,2011,Black,5.5 L,Gasoline,CT,New,Premium,Alloy,unsp,70,42900,14.53
46456,550,unsp,Used,f,56671,2011,Black,5.5 L,Gasoline,GA,SoA,Premium,unsp,unsp,44,40999,56.671
46460,550,unsp,Used,f,54041,2011,Silver,5.5 L,Gasoline,GA,SoA,Premium,unsp,unsp,46,38900,54.041
46461,550,unsp,Used,f,70093,2011,Black,5.5 L,Gasoline,OH,ENC,Premium,unsp,unsp,84,37990,70.093
46473,550,unsp,Used,f,32542,2011,White,5.5 L,Gasoline,NC,SoA,Premium,Alloy,unsp,62,61990,32.542
46478,550,unsp,Used,f,24294,2011,Black,5.5 L,Gasoline,NY,Mid,Premium,Alloy,unsp,69,40000,24.294
46479,550,unsp,CPO,t,27185,2011,Black,5.5 L,Gasoline,GA,SoA,unsp,Alloy,unsp,87,56991,27.185
46980,550,unsp,CPO,f,35828,2011,Black,5.5 L,Gasoline,CA,Pac,unsp,unsp,unsp,15,55443,35.828
46986,550,unsp,Used,t,29286,2011,Black,5.5 L,Gasoline,FL,SoA,Premium,Alloy,18,72,34999,29.286
46990,550,unsp,CPO,f,26004,2011,Gray,5.5 L,Gasoline,AL,ESC,unsp,Alloy,unsp,59,57894,26.004
46993,550,unsp,Used,f,33305,2011,Silver,5.5 L,Gasoline,IL,ENC,Premium,unsp,unsp,48,44900,33.305
46994,550,unsp,CPO,t,70986,2011,Gray,5.5 L,Gasoline,CA,Pac,Harman Kardon,Alloy,unsp,29,40992,70.986
46995,550,unsp,Used,t,21179,2011,Black,5.5 L,Gasoline,TX,WSC,Premium,Alloy,unsp,75,59995,21.179
46999,550,unsp,CPO,t,23422,2011,Black,5.5 L,Gasoline,TX,WSC,unsp,Alloy,unsp,45,52750,23.422
47002,550,unsp,Used,f,17914,2011,Blue,5.5 L,Gasoline,CA,Pac,Bang Olufsen,Alloy,unsp,63,49995,17.914
47003,550,unsp,Used,f,77086,2011,Black,5.5 L,Gasoline,VA,SoA,unsp,Alloy,unsp,81,41684,77.086
47045,63 AMG,unsp,CPO,f,17200,2011,Black,5.5 L,Gasoline,NY,Mid,unsp,Alloy,unsp,91,79987,17.2
47093,550,unsp,Used,f,41885,2011,Silver,5.5 L,Gasoline,NY,Mid,unsp,unsp,unsp,55,58705,41.885
47099,550,unsp,CPO,f,30670,2011,Silver,5.5 L,Gasoline,PA,Mid,Premium,Alloy,unsp,49,54991,30.67
47103,550,unsp,CPO,f,24768,2011,Black,5.5 L,Gasoline,NJ,Mid,Premium,Alloy,unsp,72,50995,24.768
47104,550,unsp,CPO,f,38054,2011,Gray,5.5 L,Gasoline,IL,ENC,Premium,Alloy,unsp,72,45839,38.054
47106,550,unsp,Used,f,31435,2011,Silver,5.5 L,Gasoline,FL,SoA,Premium,unsp,unsp,29,40985,31.435
47110,550,unsp,Used,f,34217,2011,Black,5.5 L,Gasoline,TN,ESC,Harman Kardon,Alloy,unsp,79,44900,34.217
47112,550,unsp,CPO,t,45754,2011,Black,5.5 L,Gasoline,MD,SoA,Premium,Alloy,unsp,66,55531,45.754
47113,550,unsp,Used,t,15597,2011,Black,5.5 L,Gasoline,TX,WSC,Harman Kardon,Alloy,unsp,92,48950,15.597
47117,550,unsp,Used,f,30524,2011,White,5.5 L,Gasoline,GA,SoA,Harman Kardon,Alloy,unsp,67,57110,30.524
47610,550,unsp,CPO,f,24060,2011,unsp,5.5 L,Gasoline,CA,Pac,Harman Kardon,Premium,unsp,31,55981,24.06
47614,550,unsp,CPO,f,33194,2011,Gray,5.5 L,Gasoline,CA,Pac,Harman Kardon,unsp,unsp,52,56981,33.194
47618,550,unsp,CPO,f,25915,2011,Black,5.5 L,Gasoline,TX,WSC,Harman Kardon,Alloy,unsp,70,59991,25.915
47620,550,unsp,CPO,f,40428,2011,Gray,5.5 L,Gasoline,TX,WSC,Harman Kardon,Alloy,unsp,72,54991,40.428
47621,550,unsp,Used,f,51023,2011,Brown,5.5 L,Gasoline,FL,SoA,unsp,unsp,unsp,0,41999,51.023
47623,550,unsp,Used,t,22312,2011,Gray,5.5 L,Gasoline,NC,SoA,unsp,unsp,unsp,0,64988,22.312
47624,550,unsp,Used,t,32980,2011,Silver,5.5 L,Gasoline,NC,SoA,unsp,unsp,unsp,54,56988,32.98
47628,550,unsp,Used,f,35307,2011,White,5.5 L,Gasoline,FL,SoA,Harman Kardon,Alloy,18,72,43999,35.307
47632,550,unsp,Used,t,48790,2011,Black,5.5 L,Gasoline,TX,WSC,Harman Kardon,unsp,unsp,22,52994,48.79
47669,63 AMG,unsp,CPO,f,29483,2011,Black,5.5 L,Gasoline,MA,New,unsp,Alloy,unsp,59,77695,29.483
47728,550,unsp,Used,f,32810,2011,Black,5.5 L,Gasoline,IL,ENC,unsp,unsp,unsp,0,50993,32.81
47733,550,unsp,CPO,t,70709,2011,Black,5.5 L,Gasoline,MD,SoA,Bang Olufsen,Alloy,unsp,79,43840,70.709
47734,550,unsp,Used,t,43173,2011,Blue,5.5 L,Gasoline,FL,SoA,Premium,Alloy,unsp,74,36999,43.173
47737,550,unsp,Used,f,33768,2011,Gray,5.5 L,Gasoline,NJ,Mid,Premium,Alloy,unsp,67,64995,33.768
47738,550,unsp,CPO,f,33506,2011,Silver,5.5 L,Gasoline,NC,SoA,Premium,Alloy,unsp,79,51995,33.506
47739,550,unsp,CPO,t,30490,2011,White,5.5 L,Gasoline,GA,SoA,Harman Kardon,Alloy,unsp,71,56200,30.49
47742,550,unsp,CPO,f,38026,2011,Gray,5.5 L,Gasoline,PA,Mid,Premium,Alloy,unsp,71,55481,38.026
47746,550,unsp,CPO,f,20587,2011,Silver,5.5 L,Gasoline,NY,Mid,unsp,unsp,unsp,4,64900,20.587
47748,550,unsp,CPO,t,49914,2011,Brown,5.5 L,Gasoline,NJ,Mid,Premium,Alloy,unsp,69,39000,49.914
47749,550,unsp,Used,f,55580,2011,Black,5.5 L,Gasoline,VA,SoA,Premium,unsp,unsp,47,46950,55.58
47751,550,unsp,Used,f,46196,2011,Black,5.5 L,Gasoline,AL,ESC,Premium,unsp,unsp,40,49995,46.196
47752,550,unsp,Used,f,33466,2011,Blue,5.5 L,Gasoline,FL,SoA,Premium,Alloy,18,73,40999,33.466
48254,550,unsp,Used,f,12616,2011,White,5.5 L,Gasoline,FL,SoA,unsp,Alloy,unsp,13,48882,12.616
48255,550,unsp,Used,f,12061,2011,Silver,5.5 L,Gasoline,GA,SoA,unsp,unsp,unsp,6,48990,12.061
48257,550,unsp,Used,f,12325,2011,Green,5.5 L,Gasoline,CA,Pac,Bang Olufsen,Alloy,unsp,61,57995,12.325
48264,550,unsp,CPO,t,33918,2011,White,5.5 L,Gasoline,FL,SoA,unsp,Alloy,unsp,38,53900,33.918
48269,550,unsp,Used,t,40607,2011,Black,5.5 L,Gasoline,LA,WSC,Harman Kardon,Alloy,unsp,77,51795,40.607
48271,550,unsp,Used,f,15260,2011,Silver,5.5 L,Gasoline,FL,SoA,Premium,unsp,unsp,36,59990,15.26
48272,550,unsp,Used,t,34325,2011,Black,5.5 L,Gasoline,FL,SoA,Harman Kardon,unsp,unsp,92,46900,34.325
48273,550,unsp,Used,t,46075,2011,Silver,5.5 L,Gasoline,FL,SoA,Premium,unsp,unsp,46,38995,46.075
48367,550,unsp,CPO,f,27852,2011,Black,5.5 L,Gasoline,CT,New,unsp,Alloy,unsp,63,57905,27.852
48368,550,unsp,CPO,t,46674,2011,Black,5.5 L,Gasoline,OH,ENC,unsp,unsp,unsp,89,49500,46.674
48370,550,unsp,Used,f,54471,2011,Black,5.5 L,Gasoline,OH,ENC,unsp,Alloy,unsp,84,44999,54.471
48373,550,unsp,Used,f,72947,2011,Black,5.5 L,Gasoline,NY,Mid,unsp,Alloy,unsp,50,39995,72.947
48374,550,unsp,Used,f,66531,2011,Blue,5.5 L,Gasoline,NJ,Mid,Premium,unsp,unsp,44,34996,66.531
48376,550,unsp,Used,f,22032,2011,Silver,5.5 L,Gasoline,VA,SoA,unsp,unsp,unsp,6,47450,22.032
48377,550,unsp,CPO,t,33607,2011,Black,5.5 L,Gasoline,OH,ENC,Premium,Alloy,unsp,67,55995,33.607
48379,550,unsp,Used,t,38435,2011,White,5.5 L,Gasoline,TX,WSC,Harman Kardon,Alloy,unsp,69,46999,38.435
48381,550,unsp,Used,t,44750,2011,Gray,5.5 L,Gasoline,ID,Mtn,Premium,Alloy,unsp,70,55990,44.75
48383,550,unsp,Used,t,65623,2011,Black,5.5 L,Gasoline,NY,Mid,unsp,unsp,unsp,16,35495,65.623
48384,550,unsp,Used,f,51561,2011,Black,5.5 L,Gasoline,GA,SoA,Premium,unsp,unsp,48,39499,51.561
48386,550,unsp,CPO,f,29658,2011,White,5.5 L,Gasoline,PA,Mid,Premium,Alloy,unsp,66,57991,29.658
48388,550,unsp,Used,f,55938,2011,Black,5.5 L,Gasoline,MD,SoA,unsp,Alloy,unsp,61,39990,55.938
48389,550,unsp,Used,t,29200,2011,White,5.5 L,Gasoline,FL,SoA,Premium,Alloy,unsp,47,48900,29.2
48392,550,unsp,CPO,t,49109,2011,Black,5.5 L,Gasoline,MD,SoA,Premium,Alloy,unsp,73,48998,49.109
48393,550,unsp,CPO,f,43635,2011,Black,5.5 L,Gasoline,NC,SoA,Premium,Alloy,unsp,79,47763,43.635
48396,550,unsp,Used,f,7991,2011,unsp,5.5 L,Gasoline,NJ,Mid,Harman Kardon,Alloy,unsp,78,54995,7.991
48910,550,unsp,CPO,f,36936,2011,Silver,5.5 L,Gasoline,TX,WSC,Harman Kardon,Alloy,unsp,29,48993,36.936
48911,550,unsp,Used,f,21736,2011,Gray,5.5 L,Gasoline,FL,SoA,Harman Kardon,unsp,unsp,63,52900,21.736
48916,550,unsp,Used,f,53707,2011,Black,5.5 L,Gasoline,TX,WSC,Harman Kardon,Alloy,unsp,74,43998,53.707
48918,550,unsp,Used,f,47999,2011,Black,5.5 L,Gasoline,LA,WSC,unsp,unsp,unsp,65,48981,47.999
48919,550,unsp,CPO,f,19538,2011,Black,5.5 L,Gasoline,GA,SoA,unsp,Alloy,unsp,80,56992,19.538
48927,550,unsp,CPO,f,41350,2011,unsp,5.5 L,Gasoline,MO,WNC,Harman Kardon,Alloy,18,53,54961,41.35
48963,63 AMG,unsp,CPO,t,47941,2011,Black,5.5 L,Gasoline,CA,Pac,Bang Olufsen,unsp,unsp,31,73998,47.941
49017,550,unsp,Used,f,29822,2011,Silver,5.5 L,Gasoline,PA,Mid,Harman Kardon,Alloy,unsp,63,59900,29.822
49019,550,unsp,Used,t,41657,2011,Black,5.5 L,Gasoline,MD,SoA,Premium,Alloy,unsp,73,54950,41.657
49024,550,unsp,Used,f,76347,2011,Gray,5.5 L,Gasoline,NH,New,unsp,unsp,unsp,76,42690,76.347
49028,550,unsp,CPO,t,33197,2011,Black,5.5 L,Gasoline,GA,SoA,Harman Kardon,Alloy,unsp,43,57995,33.197
49029,550,unsp,Used,t,24539,2011,Black,5.5 L,Gasoline,IL,ENC,Premium,Alloy,unsp,71,55900,24.539
49030,550,unsp,Used,f,19126,2011,Silver,5.5 L,Gasoline,VA,SoA,Premium,Alloy,unsp,85,49471,19.126
49031,550,unsp,Used,t,40231,2011,Black,5.5 L,Gasoline,GA,SoA,unsp,unsp,unsp,7,37500,40.231
49033,550,unsp,Used,f,38588,2011,Silver,5.5 L,Gasoline,MD,SoA,unsp,unsp,unsp,9,60556,38.588
49036,550,unsp,Used,f,12223,2011,Silver,5.5 L,Gasoline,CT,New,unsp,Alloy,unsp,39,56990,12.223
49041,550,unsp,CPO,f,31942,2011,Silver,5.5 L,Gasoline,NJ,Mid,unsp,Alloy,unsp,14,57991,31.942
49044,550,unsp,CPO,f,30358,2011,Blue,5.5 L,Gasoline,OH,ENC,Bang Olufsen,Alloy,unsp,84,48995,30.358
49046,550,unsp,Used,f,30390,2011,Black,5.5 L,Gasoline,MA,New,Harman Kardon,unsp,unsp,35,57000,30.39
49048,550,unsp,Used,f,47167,2011,Black,5.5 L,Gasoline,NY,Mid,unsp,Alloy,unsp,19,42995,47.167
49528,550,unsp,Used,f,36448,2011,Black,5.5 L,Gasoline,FL,SoA,Harman Kardon,Alloy,18,73,42999,36.448
49529,550,unsp,Used,t,19360,2011,Black,5.5 L,Gasoline,CA,Pac,unsp,unsp,unsp,0,59986,19.36
49533,550,unsp,Used,t,25535,2011,White,5.5 L,Gasoline,FL,SoA,unsp,Alloy,unsp,30,45999,25.535
49534,550,unsp,Used,f,37321,2011,Silver,5.5 L,Gasoline,CA,Pac,Premium,Alloy,unsp,29,39995,37.321
49548,550,unsp,Used,t,20779,2011,Black,5.5 L,Gasoline,CA,Pac,Harman Kardon,Alloy,unsp,61,52995,20.779
49549,550,unsp,Used,t,14750,2011,White,5.5 L,Gasoline,CA,Pac,Premium,Alloy,unsp,66,59999,14.75
49552,550,unsp,Used,f,36197,2011,Black,5.5 L,Gasoline,CA,Pac,unsp,unsp,unsp,86,49999,36.197
49604,63 AMG,unsp,Used,f,49024,2011,Black,5.5 L,Gasoline,NY,Mid,unsp,unsp,unsp,20,61900,49.024
49655,550,unsp,Used,t,33524,2011,Black,5.5 L,Gasoline,NJ,Mid,Premium,Alloy,unsp,71,54743,33.524
49656,550,unsp,CPO,t,26397,2011,Silver,5.5 L,Gasoline,MO,WNC,Harman Kardon,unsp,unsp,73,59850,26.397
49657,550,unsp,Used,f,51993,2011,Black,5.5 L,Gasoline,MD,SoA,unsp,unsp,unsp,29,55050,51.993
49659,550,unsp,Used,t,20060,2011,Black,5.5 L,Gasoline,VA,SoA,Harman Kardon,Alloy,unsp,59,51888,20.06
49663,550,unsp,Used,f,45186,2011,Silver,5.5 L,Gasoline,OH,ENC,Premium,Alloy,unsp,78,49991,45.186
49664,550,unsp,CPO,f,53890,2011,Gray,5.5 L,Gasoline,VA,SoA,Harman Kardon,Alloy,18,64,49000,53.89
49665,550,unsp,Used,f,32343,2011,Black,5.5 L,Gasoline,IL,ENC,unsp,unsp,unsp,11,44980,32.343
49666,550,unsp,CPO,f,21103,2011,Black,5.5 L,Gasoline,FL,SoA,unsp,Alloy,unsp,60,58991,21.103
49669,550,unsp,CPO,t,33029,2011,Silver,5.5 L,Gasoline,NY,Mid,unsp,unsp,unsp,1,48900,33.029
49682,550,unsp,CPO,f,48985,2011,Black,5.5 L,Gasoline,NJ,Mid,Premium,Alloy,18,71,42997,48.985
49683,550,unsp,Used,f,47504,2011,Black,5.5 L,Gasoline,NY,Mid,unsp,Alloy,unsp,47,49800,47.504
49686,550,unsp,CPO,t,39832,2011,Black,5.5 L,Gasoline,NY,Mid,Harman Kardon,Premium,unsp,49,57900,39.832
49688,550,unsp,CPO,t,25398,2011,Silver,5.5 L,Gasoline,MD,SoA,Premium,Alloy,18,72,59950,25.398
49691,550,unsp,Used,f,48903,2011,Gray,5.5 L,Gasoline,NJ,Mid,unsp,Alloy,unsp,49,37675,48.903
50207,550,unsp,CPO,t,34017,2011,White,5.5 L,Gasoline,CA,Pac,unsp,unsp,unsp,2,60782,34.017
50210,550,unsp,Used,t,16479,2011,Black,5.5 L,Gasoline,GA,SoA,unsp,unsp,unsp,56,49999,16.479
50217,550,unsp,Used,f,19098,2011,Red,5.5 L,Gasoline,TX,WSC,Harman Kardon,Alloy,unsp,73,47000,19.098
50221,550,unsp,Used,t,28996,2011,unsp,5.5 L,Gasoline,NC,SoA,Harman Kardon,Alloy,unsp,77,44000,28.996
50226,550,unsp,Used,t,69942,2011,Black,5.5 L,Gasoline,FL,SoA,Harman Kardon,Alloy,unsp,61,39992,69.942
50263,63 AMG,unsp,Used,f,12631,2011,Black,5.5 L,Gasoline,AL,ESC,Premium,unsp,unsp,37,89995,12.631
50264,63 AMG,unsp,Used,f,44263,2011,unsp,5.5 L,Gasoline,NC,SoA,unsp,unsp,unsp,0,59877,44.263
50311,550,unsp,Used,t,33837,2011,Black,5.5 L,Gasoline,NY,Mid,Harman Kardon,Alloy,unsp,27,46993,33.837
50312,550,unsp,Used,f,34505,2011,Black,5.5 L,Gasoline,PA,Mid,Harman Kardon,unsp,unsp,12,47900,34.505
50314,550,unsp,Used,t,59193,2011,Black,5.5 L,Gasoline,TX,WSC,Harman Kardon,Alloy,unsp,80,44777,59.193
50316,550,unsp,Used,f,51736,2011,Black,5.5 L,Gasoline,GA,SoA,Harman Kardon,Alloy,unsp,64,46994,51.736
50320,550,unsp,CPO,f,31359,2011,White,5.5 L,Gasoline,NY,Mid,Harman Kardon,Alloy,unsp,69,57997,31.359
50328,550,unsp,CPO,t,28573,2011,Black,5.5 L,Gasoline,NY,Mid,Harman Kardon,Alloy,unsp,53,49900,28.573
50329,550,unsp,CPO,f,35496,2011,Black,5.5 L,Gasoline,NY,Mid,unsp,unsp,unsp,1,44350,35.496
50335,550,unsp,Used,f,29717,2011,White,5.5 L,Gasoline,MD,SoA,unsp,unsp,unsp,15,51974,29.717
50832,550,unsp,Used,f,49056,2011,White,5.5 L,Gasoline,CA,Pac,unsp,unsp,unsp,9,47995,49.056
50841,550,unsp,Used,f,41556,2011,White,5.5 L,Gasoline,CA,Pac,Premium,Alloy,unsp,53,43988,41.556
50842,550,unsp,CPO,f,20838,2011,Silver,5.5 L,Gasoline,CA,Pac,unsp,unsp,unsp,4,52981,20.838
50843,550,unsp,CPO,f,42081,2011,White,5.5 L,Gasoline,FL,SoA,Bang Olufsen,Alloy,unsp,73,58991,42.081
50849,550,unsp,Used,t,52565,2011,Black,5.5 L,Gasoline,CA,Pac,Harman Kardon,unsp,unsp,14,42990,52.565
50851,550,unsp,CPO,f,32560,2011,White,5.5 L,Gasoline,OK,WSC,Premium,Alloy,unsp,75,58988,32.56
50882,63 AMG,unsp,CPO,t,9046,2011,Silver,5.5 L,Gasoline,NY,Mid,unsp,unsp,unsp,2,86900,9.046
50927,550,unsp,Used,t,19528,2011,Black,5.5 L,Gasoline,MA,New,unsp,unsp,unsp,64,44877,19.528
50930,550,unsp,Used,f,42680,2011,White,5.5 L,Gasoline,FL,SoA,unsp,unsp,unsp,0,47988,42.68
50931,550,unsp,Used,f,32779,2011,Black,5.5 L,Gasoline,GA,SoA,Harman Kardon,Premium,unsp,45,51991,32.779
50934,550,unsp,Used,f,44270,2011,unsp,5.5 L,Gasoline,NJ,Mid,unsp,unsp,unsp,53,59900,44.27
50936,550,unsp,CPO,f,68251,2011,Gray,5.5 L,Gasoline,VA,SoA,Premium,Alloy,unsp,35,36795,68.251
50939,550,unsp,Used,t,26031,2011,Black,5.5 L,Gasoline,NY,Mid,Premium,Alloy,unsp,56,62981,26.031
50945,550,unsp,Used,f,37487,2011,Black,5.5 L,Gasoline,GA,SoA,Harman Kardon,Premium,unsp,47,41591,37.487
50948,550,unsp,Used,t,43886,2011,White,5.5 L,Gasoline,GA,SoA,unsp,unsp,unsp,6,43990,43.886
50953,550,unsp,Used,f,36013,2011,Brown,5.5 L,Gasoline,WA,Pac,Harman Kardon,unsp,unsp,53,46880,36.013
50954,550,unsp,Used,t,48332,2011,Black,5.5 L,Gasoline,MO,WNC,Harman Kardon,Alloy,unsp,54,49765,48.332
50961,550,unsp,Used,t,40656,2011,Black,5.5 L,Gasoline,TX,WSC,Harman Kardon,Alloy,unsp,78,47995,40.656
50963,550,unsp,CPO,f,26054,2011,Black,5.5 L,Gasoline,MD,SoA,unsp,Alloy,unsp,14,62998,26.054
51469,550,unsp,CPO,t,19267,2011,unsp,5.5 L,Gasoline,AZ,Mtn,Premium,Alloy,unsp,67,62888,19.267
51471,550,unsp,CPO,t,30231,2011,Gray,5.5 L,Gasoline,CA,Pac,Harman Kardon,Alloy,unsp,32,52888,30.231
51472,550,unsp,Used,f,79215,2011,White,5.5 L,Gasoline,AL,ESC,Harman Kardon,Alloy,unsp,74,41499,79.215
51473,550,unsp,Used,t,17991,2011,Black,5.5 L,Gasoline,CA,Pac,Harman Kardon,Alloy,unsp,61,55995,17.991
51479,550,unsp,CPO,t,42635,2011,Black,5.5 L,Gasoline,CA,Pac,unsp,Alloy,unsp,47,59988,42.635
51483,550,unsp,Used,t,32752,2011,Black,5.5 L,Gasoline,CA,Pac,Premium,Alloy,unsp,69,48878,32.752
51484,550,unsp,Used,f,61336,2011,Black,5.5 L,Gasoline,CA,Pac,Harman Kardon,unsp,unsp,6,37994,61.336
51485,550,unsp,CPO,t,23780,2011,Gray,5.5 L,Gasoline,TX,WSC,Harman Kardon,Alloy,unsp,70,59991,23.78
51487,550,unsp,CPO,t,18844,2011,Black,5.5 L,Gasoline,FL,SoA,Premium,Alloy,unsp,74,49882,18.844
51489,550,unsp,CPO,t,31460,2011,Silver,5.5 L,Gasoline,NC,SoA,unsp,unsp,unsp,13,49993,31.46
51495,550,unsp,Used,f,22228,2011,Black,5.5 L,Gasoline,GA,SoA,Harman Kardon,Premium,unsp,63,43991,22.228
51496,550,unsp,Used,f,34078,2011,Black,5.5 L,Gasoline,CA,Pac,Harman Kardon,unsp,unsp,36,52997,34.078
51497,550,unsp,Used,t,31849,2011,Black,5.5 L,Gasoline,FL,SoA,unsp,Alloy,unsp,55,53800,31.849
51499,550,unsp,Used,f,44376,2011,White,5.5 L,Gasoline,TX,WSC,unsp,unsp,unsp,0,55000,44.376
51500,550,unsp,CPO,f,63745,2011,White,5.5 L,Gasoline,TX,WSC,unsp,unsp,unsp,7,48991,63.745
51533,63 AMG,unsp,Used,f,5274,2011,Black,5.5 L,Gasoline,NV,Mtn,unsp,unsp,unsp,3,109995,5.274
51594,550,unsp,Used,f,16429,2011,Green,5.5 L,Gasoline,VA,SoA,unsp,unsp,unsp,0,49995,16.429
51597,550,unsp,Used,f,50477,2011,Black,5.5 L,Gasoline,VA,SoA,Harman Kardon,Alloy,unsp,54,43777,50.477
51601,550,unsp,Used,f,48303,2011,Black,5.5 L,Gasoline,IL,ENC,unsp,Alloy,unsp,27,54999,48.303
51602,550,unsp,Used,t,61299,2011,Black,5.5 L,Gasoline,CA,Pac,Premium,unsp,unsp,7,42995,61.299
51603,550,unsp,Used,t,15661,2011,Silver,5.5 L,Gasoline,MA,New,unsp,Alloy,unsp,17,56900,15.661
51605,550,unsp,CPO,t,9367,2011,Silver,5.5 L,Gasoline,PA,Mid,Premium,Alloy,unsp,67,65899,9.367
51606,550,unsp,Used,f,31057,2011,Black,5.5 L,Gasoline,NJ,Mid,Premium,Alloy,unsp,81,42981,31.057
51608,550,unsp,Used,f,28935,2011,Black,5.5 L,Gasoline,CT,New,Premium,Alloy,unsp,82,50995,28.935
51611,550,unsp,Used,f,29149,2011,Blue,5.5 L,Gasoline,NY,Mid,unsp,Alloy,unsp,73,42995,29.149
51612,550,unsp,Used,t,53790,2011,Black,5.5 L,Gasoline,IL,ENC,Harman Kardon,Alloy,unsp,90,39995,53.79
51614,550,unsp,Used,f,25524,2011,Silver,5.5 L,Gasoline,MD,SoA,unsp,Alloy,unsp,59,48995,25.524
51619,550,unsp,CPO,t,36694,2011,Black,5.5 L,Gasoline,NY,Mid,Harman Kardon,Alloy,unsp,86,54991,36.694
51620,550,unsp,Used,f,32162,2011,Silver,5.5 L,Gasoline,VA,SoA,unsp,Alloy,unsp,55,39900,32.162
51621,550,unsp,Used,t,24648,2011,Black,5.5 L,Gasoline,NY,Mid,Premium,Alloy,unsp,84,47995,24.648
51626,550,unsp,Used,t,37686,2011,Silver,5.5 L,Gasoline,NJ,Mid,Harman Kardon,Alloy,unsp,67,53475,37.686
52117,550,unsp,Used,f,19571,2011,Gray,5.5 L,Gasoline,TX,WSC,Harman Kardon,Alloy,unsp,76,57995,19.571
52121,550,unsp,Used,t,24550,2011,Black,5.5 L,Gasoline,GA,SoA,Harman Kardon,unsp,unsp,60,49990,24.55
52124,550,unsp,CPO,f,30421,2011,Gray,5.5 L,Gasoline,CA,Pac,unsp,unsp,unsp,54,61850,30.421
52125,550,unsp,Used,t,36185,2011,Gray,5.5 L,Gasoline,AL,ESC,unsp,unsp,20,39,42994,36.185
52128,550,unsp,Used,t,44416,2011,White,5.5 L,Gasoline,AZ,Mtn,Premium,unsp,unsp,42,49955,44.416
52131,550,unsp,CPO,f,9795,2011,Blue,5.5 L,Gasoline,TX,WSC,Harman Kardon,Alloy,unsp,28,58992,9.795
52132,550,unsp,Used,f,11125,2011,Black,5.5 L,Gasoline,FL,SoA,unsp,unsp,unsp,8,58999,11.125
52135,550,unsp,Used,t,53729,2011,Silver,5.5 L,Gasoline,FL,SoA,Premium,Alloy,unsp,62,36388,53.729
52136,550,unsp,Used,t,22404,2011,Silver,5.5 L,Gasoline,FL,SoA,Harman Kardon,unsp,unsp,26,49994,22.404
52172,63 AMG,unsp,Used,t,52211,2011,Gray,5.5 L,Gasoline,FL,SoA,Harman Kardon,Alloy,unsp,75,54999,52.211
52224,550,unsp,Used,t,40421,2011,Black,5.5 L,Gasoline,NY,Mid,Premium,Alloy,unsp,68,49995,40.421
52225,550,unsp,Used,f,37456,2011,Black,5.5 L,Gasoline,GA,SoA,Harman Kardon,Alloy,unsp,56,39499,37.456
52228,550,unsp,Used,f,32650,2011,Silver,5.5 L,Gasoline,NJ,Mid,unsp,unsp,unsp,3,46995,32.65
52229,550,unsp,Used,f,38304,2011,Silver,5.5 L,Gasoline,NJ,Mid,Harman Kardon,unsp,unsp,83,39977,38.304
52230,550,unsp,CPO,t,16828,2011,Silver,5.5 L,Gasoline,MO,WNC,Harman Kardon,unsp,unsp,55,59950,16.828
52231,550,unsp,CPO,f,34663,2011,Silver,5.5 L,Gasoline,NY,Mid,Premium,Alloy,unsp,19,42900,34.663
52232,550,unsp,CPO,t,27000,2011,Black,5.5 L,Gasoline,NJ,Mid,Premium,Alloy,unsp,72,60999,27
52238,550,unsp,Used,f,22731,2011,White,5.5 L,Gasoline,VA,SoA,unsp,Alloy,unsp,82,55564,22.731
52239,550,unsp,Used,t,50436,2011,White,5.5 L,Gasoline,GA,SoA,unsp,unsp,unsp,7,40990,50.436
52240,550,unsp,Used,t,24300,2011,Black,5.5 L,Gasoline,MA,New,Premium,unsp,unsp,43,55995,24.3
52249,550,unsp,CPO,f,13239,2011,Black,5.5 L,Gasoline,VA,SoA,Harman Kardon,unsp,unsp,67,61777,13.239
