Year,Month,Day,Temp
2006,3,12,29.5
2006,3,13,22
2006,3,14,20.5
2006,3,15,27.3
2006,3,16,23.5
2006,3,17,20.4
2006,3,18,31.5
2006,3,19,27.3
2006,3,20,22.1
2006,3,21,20.9
2006,3,22,23.7
2006,3,23,24.3
2006,3,24,22
2006,3,25,24.4
2006,3,26,33.9
2006,3,27,39.8
2006,3,28,41.1
2006,3,29,54.8
2006,3,30,50.5
2006,3,31,44.2
2006,4,1,48.7
2006,4,2,48.3
2006,4,3,46
2006,4,4,48.6
2006,4,5,59.2
2006,4,6,53.6
2006,4,7,36.9
2006,4,8,42
2006,4,9,56.6
2006,4,10,56.6
2006,4,11,56.6
2006,4,12,54
2006,4,13,64.1
2006,4,14,64.7
2006,4,15,62.9
2006,4,16,58.2
2006,4,17,60.1
2006,4,18,43.2
2006,4,19,35
2006,4,20,39.8
2006,4,21,44.1
2006,4,22,53.1
2006,4,23,51.7
2006,4,24,33.8
2006,4,25,35.4
2006,4,26,40.4
2006,4,27,53.9
2006,4,28,51.5
2006,4,29,51.5
2006,4,30,49.6
2006,5,1,51.8
2006,5,2,50.4
2006,5,3,47.3
2006,5,4,42.1
2006,5,5,43.7
2006,5,6,51.6
2006,5,7,58.1
2006,5,8,55.5
2006,5,9,45.7
2006,5,10,38.8
2006,5,11,47.9
2006,5,12,50.6
2006,5,13,56.2
2006,5,14,54.3
2006,5,15,54.7
2006,5,16,56.9
2006,5,17,64.9
2006,5,18,68.6
2006,5,19,70.4
2006,5,20,65.5
2006,5,21,60.6
2006,5,22,68.7
2006,5,23,71
2006,5,24,69.2
2006,5,25,67.3
2006,5,26,72.6
2006,5,27,71
2006,5,28,70
2006,5,29,58.6
2006,5,30,59
2006,5,31,57
2006,6,1,63.1
2006,6,2,67.1
2006,6,3,70.9
2006,6,4,70.6
2006,6,5,72.3
2006,6,6,70
2006,6,7,72
2006,6,8,71.3
2006,6,9,70
2006,6,10,58.9
2006,6,11,61.4
2006,6,12,68.6
2006,6,13,79.4
2006,6,14,82.3
2006,6,15,70.4
2006,6,16,69
2006,6,17,70.2
2006,6,18,69.5
2006,6,19,67.5
2006,6,20,70.8
2006,6,21,69.7
2006,6,22,68.9
2006,6,23,69
2006,6,24,67.6
2006,6,25,65.3
2006,6,26,68.8
2006,6,27,71.7
2006,6,28,73.5
2006,6,29,81.5
2006,6,30,81.9
2006,7,1,76.7
2006,7,2,71.2
2006,7,3,75.5
2006,7,4,68.8
2006,7,5,70.7
2006,7,6,76.5
2006,7,7,82.4
2006,7,8,82.8
2006,7,9,76.1
2006,7,10,73.3
2006,7,11,76.5
2006,7,12,83.9
2006,7,13,83.2
2006,7,14,81.8
2006,7,15,89
2006,7,16,90.7
2006,7,17,82.5
2006,7,18,84.4
2006,7,19,87.9
2006,7,20,74.6
2006,7,21,68.2
2006,7,22,73
2006,7,23,80.1
2006,7,24,85.6
2006,7,25,85.8
2006,7,26,77.9
2006,7,27,80
2006,7,28,86.1
2006,7,29,86.4
2006,7,30,89.8
2006,7,31,82.4
2006,8,1,73.2
2006,8,2,68.9
2006,8,3,77.8
2006,8,4,82.5
2006,8,5,81.9
2006,8,6,73.3
2006,8,7,77.9
2006,8,8,75.5
2006,8,9,78
2006,8,10,78.1
2006,8,11,78.1
2006,8,12,76.3
2006,8,13,69.3
2006,8,14,68.7
2006,8,15,72.3
2006,8,16,79.1
2006,8,17,75.7
2006,8,18,66.6
2006,8,19,64.6
2006,8,20,72.9
2006,8,21,73.2
2006,8,22,77.8
2006,8,23,80.3
2006,8,24,83.1
2006,8,25,64.7
2006,8,26,61.5
2006,8,27,60.6
2006,8,28,62.6
2006,8,29,65.9
2006,8,30,73.1
2006,8,31,71.2
2006,9,1,55.7
2006,9,2,54.3
2006,9,3,56
2006,9,4,59
2006,9,5,62.4
2006,9,6,66.8
2006,9,7,70.1
2006,9,8,61.1
2006,9,9,55.9
2006,9,10,59.1
2006,9,11,59.3
2006,9,12,62.8
2006,9,13,67.4
2006,9,14,73.3
2006,9,15,70
2006,9,16,55.3
2006,9,17,47.3
2006,9,18,43.8
2006,9,19,43.6
2006,9,20,49.6
2006,9,21,53.7
2006,9,22,48.8
2006,9,23,48.8
2006,9,24,51.9
2006,9,25,56.4
2006,9,26,60.5
2006,9,27,53.1
2006,9,28,47.1
2006,9,29,62.2
2006,9,30,62.9
2006,10,1,67.6
2006,10,2,63.2
2006,10,3,60.6
2006,10,4,46.4
2006,10,5,52.6
2006,10,6,64
2006,10,7,67.1
2006,10,8,50.6
2006,10,9,44.1
2006,10,10,44.1
2006,10,11,37.2
2006,10,12,31.5
2006,10,13,35.7
2006,10,14,37.5
2006,10,15,49
2006,10,16,55.6
2006,10,17,40
2006,10,18,32.5
2006,10,19,40
2006,10,20,43.5
2006,10,21,30.3
2006,10,22,33
2006,10,23,34.6
2006,10,24,43.9
2006,10,25,42.8
2006,10,26,46.8
2006,10,27,43
2006,10,28,47.4
2006,10,29,51.1
2006,10,30,37.2
2006,10,31,20.4
2006,11,1,26.4
2006,11,2,23.9
2006,11,3,26.7
2006,11,4,42
2006,11,5,48.5
2006,11,6,47.2
2006,11,7,59.2
2006,11,8,58.8
2006,11,9,41.8
2006,11,10,29
2006,11,11,30.7
2006,11,12,39.9
2006,11,13,34.1
2006,11,14,36.8
2006,11,15,34.9
2006,11,16,35.2
2006,11,17,42.9
2006,11,18,32.9
2006,11,19,36.2
2006,11,20,48.4
2006,11,21,46.3
2006,11,22,54.9
2006,11,23,40.8
2006,11,24,38.7
2006,11,25,26.5
2006,11,26,16.5
2006,11,27,17.8
2006,11,28,20.5
2006,11,29,7.9
2006,11,30,17
2006,12,1,28.9
2006,12,2,18.3
2006,12,3,9.2
2006,12,4,30.8
2006,12,5,37.7
2006,12,6,29.2
2006,12,7,11.2
2006,12,8,38
2006,12,9,41.3
2006,12,10,36.7
2006,12,11,26.6
2006,12,12,32.1
2006,12,13,39.2
2006,12,14,47.9
2006,12,15,37.5
2006,12,16,37.4
2006,12,17,25.8
2006,12,18,26
2006,12,19,23.2
2006,12,20,33
2006,12,21,30.6
2006,12,22,26.9
2006,12,23,34.6
2006,12,24,36.7
2006,12,25,24.1
2006,12,26,38.6
2006,12,27,32
2006,12,28,32.4
2006,12,29,27.7
2006,12,30,20.2
2006,12,31,21.7
2007,1,1,24.2
2007,1,2,27.6
2007,1,3,40.3
2007,1,4,39.2
2007,1,5,31.7
2007,1,6,23.5
2007,1,7,31.1
2007,1,8,37
2007,1,9,32.7
2007,1,10,41.2
2007,1,11,20.4
2007,1,12,0.6
2007,1,13,5.3
2007,1,14,10.7
2007,1,15,10
2007,1,16,19.6
2007,1,17,23.7
2007,1,18,28.6
2007,1,19,25
2007,1,20,27.4
2007,1,21,29.3
2007,1,22,25.2
2007,1,23,39.6
2007,1,24,40.5
2007,1,25,42.2
2007,1,26,41.4
2007,1,27,20.8
2007,1,28,16.6
2007,1,29,27.2
2007,1,30,12.3
2007,1,31,19.8
2007,2,1,12.5
2007,2,2,1.5
2007,2,3,3.5
2007,2,4,12.7
2007,2,5,26.9
2007,2,6,37.2
2007,2,7,17
2007,2,8,10.3
2007,2,9,9.9
2007,2,10,11.9
2007,2,11,17.9
2007,2,12,14.1
2007,2,13,-4.6
2007,2,14,-6
2007,2,15,-9.9
2007,2,16,28
2007,2,17,34.9
2007,2,18,41.4
2007,2,19,41
2007,2,20,34.8
2007,2,21,41.5
2007,2,22,33.2
2007,2,23,38.7
2007,2,24,34.6
2007,2,25,28.5
2007,2,26,23.6
2007,2,27,23.9
2007,2,28,30.5
2007,3,1,26.5
2007,3,2,21.6
2007,3,3,24.1
2007,3,4,40.4
2007,3,5,39.6
2007,3,6,37.4
2007,3,7,39.9
2007,3,8,46.8
2007,3,9,44.6
2007,3,10,41.5
2007,3,11,47.6
2007,3,12,57.9
2007,3,13,61.9
2007,3,14,42.7
2007,3,15,38.4
2007,3,16,34.7
2007,3,17,47
2007,3,18,53.5
2007,3,19,42.9
2007,3,20,52.9
2007,3,21,54.8
2007,3,22,44.9
2007,3,23,49.7
2007,3,24,51
2007,3,25,56.7
2007,3,26,58.7
2007,3,27,47.2
2007,3,28,54.9
2007,3,29,36.1
2007,3,30,31.6
2007,3,31,34
2007,4,1,40.9
2007,4,2,41.4
2007,4,3,32.7
2007,4,4,28.3
2007,4,5,24
2007,4,6,20.7
2007,4,7,20.8
2007,4,8,24.7
2007,4,9,36
2007,4,10,43.3
2007,4,11,37.6
2007,4,12,33
2007,4,13,38.6
2007,4,14,42.7
2007,4,15,53.4
2007,4,16,56.2
2007,4,17,47.1
2007,4,18,52.6
2007,4,19,53.6
2007,4,20,48.8
2007,4,21,56.1
2007,4,22,53
2007,4,23,48.3
2007,4,24,47.7
2007,4,25,48.3
2007,4,26,51.1
2007,4,27,52.3
2007,4,28,59
2007,4,29,65
2007,4,30,64.2
2007,5,1,55.6
2007,5,2,57.8
2007,5,3,66.2
2007,5,4,55.8
2007,5,5,52.3
2007,5,6,51.8
2007,5,7,51.5
2007,5,8,58.6
2007,5,9,63.1
2007,5,10,62.6
2007,5,11,63.5
2007,5,12,63.2
2007,5,13,72.9
2007,5,14,62.8
2007,5,15,52.3
2007,5,16,54.8
2007,5,17,58.8
2007,5,18,69.7
2007,5,19,69
2007,5,20,62.7
2007,5,21,69.4
2007,5,22,58.8
2007,5,23,51.9
2007,5,24,50.4
2007,5,25,58.9
2007,5,26,51.1
2007,5,27,56.5
2007,5,28,71.1
2007,5,29,59.2
2007,5,30,56.2
2007,5,31,52.1
2007,6,1,53.8
2007,6,2,58.7
2007,6,3,67.3
2007,6,4,64.8
2007,6,5,64.4
2007,6,6,71.4
2007,6,7,54.2
2007,6,8,55.5
2007,6,9,64.5
2007,6,10,69.8
2007,6,11,74.7
2007,6,12,72.4
2007,6,13,65.1
2007,6,14,67.1
2007,6,15,68.5
2007,6,16,69
2007,6,17,73.8
2007,6,18,64.6
2007,6,19,67
2007,6,20,72.1
2007,6,21,74.5
2007,6,22,74.4
2007,6,23,77.6
2007,6,24,84.7
2007,6,25,81.1
2007,6,26,71.4
2007,6,27,68
2007,6,28,73.9
2007,6,29,80.8
2007,6,30,80.1
2007,7,1,82.1
2007,7,2,83.7
2007,7,3,74.9
2007,7,4,78
2007,7,5,83.1
2007,7,6,80.1
2007,7,7,91.9
2007,7,8,80.1
2007,7,9,76.2
2007,7,10,70.8
2007,7,11,66.8
2007,7,12,73
2007,7,13,75.7
2007,7,14,81.6
2007,7,15,78.6
2007,7,16,85
2007,7,17,86.4
2007,7,18,82.2
2007,7,19,75.2
2007,7,20,80.4
2007,7,21,87.3
2007,7,22,86.6
2007,7,23,89.5
2007,7,24,89.5
2007,7,25,87
2007,7,26,76.5
2007,7,27,73.7
2007,7,28,73
2007,7,29,77.5
2007,7,30,80.1
2007,7,31,84.4
2007,8,1,82.3
2007,8,2,74.3
2007,8,3,74
2007,8,4,73.8
2007,8,5,79.8
2007,8,6,79.7
2007,8,7,78.2
2007,8,8,75.3
2007,8,9,79.5
2007,8,10,86
2007,8,11,80.5
2007,8,12,71
